studentId,kriteriumId,lesserComparableId,greaterComparableId
18,6,23,8
18,6,8,55
18,6,55,102
18,6,102,85
18,7,95,55
18,7,55,29
18,7,29,51
18,7,51,32
18,8,29,70
18,8,70,66
18,8,66,1
18,8,1,28
18,9,53,71
18,9,71,21
18,9,21,20
18,9,20,63
18,10,59,18
18,10,18,5
18,10,5,42
18,10,42,78
19,0,69,87
19,0,87,12
19,0,12,44
19,0,44,65
19,1,13,102
19,1,102,63
19,1,63,47
19,1,47,14
19,2,19,30
19,2,30,72
19,2,72,62
19,2,62,7
19,3,40,73
19,3,73,99
19,3,99,14
19,3,14,72
19,4,7,77
19,4,77,19
19,4,19,11
19,4,11,49
19,5,84,32
19,5,32,98
19,5,98,10
19,5,10,54
19,6,102,0
19,6,0,65
19,6,65,61
19,6,61,23
19,7,0,64
19,7,64,33
19,7,33,54
19,7,54,51
19,8,0,102
19,8,102,77
19,8,77,47
19,8,47,66
19,9,12,84
19,9,84,55
19,9,55,61
19,9,61,49
19,10,47,3
19,10,3,35
19,10,35,33
19,10,33,99
20,0,68,41
20,0,41,36
20,0,36,26
20,0,26,79
20,1,70,1
20,1,1,2
20,1,2,68
20,1,68,82
20,2,22,21
20,2,21,7
20,2,7,92
20,2,92,76
20,3,96,52
20,3,52,49
20,3,49,103
20,3,103,26
20,4,2,88
20,4,88,98
20,4,98,102
20,4,102,17
20,5,3,29
20,5,29,46
20,5,46,16
20,5,16,95
20,6,92,25
20,6,25,4
20,6,4,85
20,6,85,12
20,7,77,63
20,7,63,59
20,7,59,48
20,7,48,85
20,8,5,50
20,8,50,105
20,8,105,58
20,8,58,35
20,9,10,97
20,9,97,48
20,9,48,22
20,9,22,63
20,10,6,74
20,10,74,8
20,10,8,40
20,10,40,32
21,0,11,55
21,0,55,21
21,0,21,96
21,0,96,64
21,0,64,45
21,0,45,86
21,1,0,90
21,1,90,92
21,1,92,38
21,1,38,61
21,1,61,82
21,1,82,75
21,2,49,28
21,2,28,53
21,2,53,89
21,2,89,4
21,2,4,33
21,2,33,30
21,3,44,80
21,3,80,66
21,3,66,99
21,3,99,8
21,3,8,62
21,3,62,67
21,4,100,75
21,4,75,13
21,4,13,24
21,4,24,68
21,4,68,14
21,4,14,6
21,5,53,41
21,5,41,91
21,5,91,39
21,5,39,30
21,5,30,64
21,5,64,13
21,6,22,45
21,6,45,68
21,6,68,15
21,6,15,69
21,6,69,21
21,6,21,10
21,7,30,16
21,7,16,37
21,7,37,12
21,7,12,71
21,7,71,92
21,7,92,44
21,8,73,37
21,8,37,16
21,8,16,105
21,8,105,8
21,8,8,45
21,8,45,96
21,9,24,12
21,9,12,23
21,9,23,30
21,9,30,38
21,9,38,72
21,9,72,52
21,10,61,36
21,10,36,103
21,10,103,44
21,10,44,35
21,10,35,63
21,10,63,82
22,0,23,63
22,0,63,92
22,0,92,81
22,0,81,41
22,0,41,15
22,0,15,4
22,1,28,79
22,1,79,50
22,1,50,17
22,1,17,9
22,1,9,57
22,1,57,84
22,2,84,101
22,2,101,37
22,2,37,49
22,2,49,103
22,2,103,13
22,2,13,58
22,3,9,100
22,3,100,77
22,3,77,61
22,3,61,92
22,3,92,22
22,3,22,91
22,4,70,12
22,4,12,30
22,4,30,35
22,4,35,25
22,4,25,94
22,4,94,31
22,5,23,69
22,5,69,6
22,5,6,99
22,5,99,70
22,5,70,46
22,5,46,105
22,6,2,31
22,6,31,30
22,6,30,83
22,6,83,38
22,6,38,105
22,6,105,59
22,7,88,24
22,7,24,52
22,7,52,49
22,7,49,85
22,7,85,71
22,7,71,12
22,8,19,21
22,8,21,25
22,8,25,8
22,8,8,5
22,8,5,61
22,8,61,6
22,9,71,73
22,9,73,26
22,9,26,17
22,9,17,104
22,9,104,41
22,9,41,9
22,10,83,74
22,10,74,62
22,10,62,54
22,10,54,18
22,10,18,94
22,10,94,15
23,0,87,23
23,0,23,49
23,0,49,14
23,0,14,13
23,1,73,87
23,1,87,43
23,1,43,3
23,1,3,6
23,2,11,4
23,2,4,61
23,2,61,73
23,2,73,55
23,3,45,23
23,3,23,67
23,3,67,74
23,3,74,17
23,4,44,38
23,4,38,34
23,4,34,15
23,4,15,70
23,5,35,63
23,5,63,85
23,5,85,12
23,5,12,64
23,6,86,36
23,6,36,50
23,6,50,53
23,6,53,31
23,7,76,53
23,7,53,35
23,7,35,75
23,7,75,102
23,8,86,32
23,8,32,20
23,8,20,68
23,8,68,77
23,9,68,7
23,9,7,45
23,9,45,4
23,9,4,23
23,10,3,41
23,10,41,21
23,10,21,84
23,10,84,44
24,0,42,4
24,0,4,57
24,0,57,16
24,0,16,40
24,0,40,101
24,1,40,89
24,1,89,103
24,1,103,87
24,1,87,65
24,1,65,102
24,2,84,17
24,2,17,61
24,2,61,83
24,2,83,98
24,2,98,48
24,3,50,4
24,3,4,41
24,3,41,49
24,3,49,53
24,3,53,61
24,4,86,41
24,4,41,37
24,4,37,28
24,4,28,87
24,4,87,73
24,5,39,0
24,5,0,91
24,5,91,86
24,5,86,66
24,5,66,77
24,6,9,94
24,6,94,37
24,6,37,103
24,6,103,35
24,6,35,55
24,7,91,93
24,7,93,17
24,7,17,2
24,7,2,27
24,7,27,5
24,8,101,54
24,8,54,62
24,8,62,65
24,8,65,5
24,8,5,71
24,9,9,86
24,9,86,105
24,9,105,7
24,9,7,70
24,9,70,30
24,10,24,30
24,10,30,78
24,10,78,54
24,10,54,19
24,10,19,64
25,0,48,1
25,0,1,96
25,0,96,89
25,1,44,3
25,1,3,53
25,1,53,94
25,2,8,47
25,2,47,16
25,2,16,43
25,3,41,4
25,3,4,94
25,3,94,30
25,4,77,52
25,4,52,62
25,4,62,7
25,5,29,33
25,5,33,70
25,5,70,1
25,6,3,39
25,6,39,76
25,6,76,41
25,7,58,40
25,7,40,93
25,7,93,77
25,8,24,19
25,8,19,3
25,8,3,77
25,9,79,104
25,9,104,5
25,9,5,55
25,10,43,67
25,10,67,83
25,10,83,33
26,0,56,20
26,0,20,45
26,0,45,36
26,0,36,49
26,0,49,77
26,0,77,62
26,1,50,84
26,1,84,102
26,1,102,46
26,1,46,4
26,1,4,6
26,1,6,105
26,2,44,12
26,2,12,59
26,2,59,14
26,2,14,58
26,2,58,7
26,2,7,30
26,3,70,56
26,3,56,25
26,3,25,46
26,3,46,53
26,3,53,31
26,3,31,14
26,4,1,92
26,4,92,40
26,4,40,2
26,4,2,55
26,4,55,93
26,4,93,34
26,5,43,69
26,5,69,47
26,5,47,45
26,5,45,63
26,5,63,1
26,5,1,97
26,6,89,36
26,6,36,25
26,6,25,50
26,6,50,75
26,6,75,27
26,6,27,10
26,7,17,73
26,7,73,6
26,7,6,5
26,7,5,75
26,7,75,32
26,7,32,105
26,8,14,50
26,8,50,38
26,8,38,16
26,8,16,73
26,8,73,10
26,8,10,96
26,9,93,56
26,9,56,20
26,9,20,97
26,9,97,68
26,9,68,47
26,9,47,25
26,10,22,39
26,10,39,4
26,10,4,23
26,10,23,31
26,10,31,42
26,10,42,12
27,0,2,72
27,0,72,19
27,0,19,94
27,0,94,9
27,0,9,52
27,0,52,5
27,1,1,98
27,1,98,2
27,1,2,57
27,1,57,46
27,1,46,102
27,1,102,9
27,2,34,32
27,2,32,26
27,2,26,74
27,2,74,3
27,2,3,25
27,2,25,53
27,3,27,44
27,3,44,54
27,3,54,82
27,3,82,74
27,3,74,95
27,3,95,33
27,4,103,22
27,4,22,11
27,4,11,77
27,4,77,63
27,4,63,101
27,4,101,89
27,5,6,0
27,5,0,74
27,5,74,4
27,5,4,81
27,5,81,37
27,5,37,49
27,6,58,12
27,6,12,105
27,6,105,17
27,6,17,80
27,6,80,71
27,6,71,21
27,7,42,39
27,7,39,6
27,7,6,83
27,7,83,75
27,7,75,31
27,7,31,87
27,8,69,36
27,8,36,71
27,8,71,7
27,8,7,70
27,8,70,62
27,8,62,30
27,9,35,47
27,9,47,6
27,9,6,99
27,9,99,3
27,9,3,92
27,9,92,76
27,10,6,102
27,10,102,105
27,10,105,78
27,10,78,69
27,10,69,45
27,10,45,75
28,0,2,104
28,0,104,18
28,0,18,40
28,0,40,6
28,0,6,68
28,1,40,43
28,1,43,96
28,1,96,94
28,1,94,71
28,1,71,82
28,2,42,81
28,2,81,70
28,2,70,89
28,2,89,3
28,2,3,27
28,3,39,71
28,3,71,5
28,3,5,82
28,3,82,12
28,3,12,33
28,4,87,51
28,4,51,68
28,4,68,28
28,4,28,65
28,4,65,15
28,5,68,92
28,5,92,79
28,5,79,0
28,5,0,40
28,5,40,103
28,6,15,88
28,6,88,100
28,6,100,35
28,6,35,12
28,6,12,97
28,7,80,47
28,7,47,53
28,7,53,99
28,7,99,84
28,7,84,89
28,8,6,50
28,8,50,96
28,8,96,1
28,8,1,51
28,8,51,39
28,9,61,5
28,9,5,0
28,9,0,37
28,9,37,29
28,9,29,22
28,10,32,59
28,10,59,10
28,10,10,105
28,10,105,22
28,10,22,30
29,0,0,99
29,0,99,94
29,0,94,27
29,1,14,103
29,1,103,56
29,1,56,47
29,2,69,93
29,2,93,92
29,2,92,98
29,3,78,80
29,3,80,61
29,3,61,1
29,4,17,51
29,4,51,19
29,4,19,91
29,5,37,3
29,5,3,10
29,5,10,91
29,6,39,92
29,6,92,0
29,6,0,94
29,7,73,95
29,7,95,80
29,7,80,38
29,8,90,34
29,8,34,102
29,8,102,67
29,9,17,105
29,9,105,11
29,9,11,1
29,10,96,45
29,10,45,62
29,10,62,49
30,0,86,87
30,0,87,22
30,1,37,36
30,1,36,9
30,2,42,27
30,2,27,4
30,3,64,28
30,3,28,35
30,4,64,60
30,4,60,58
30,5,5,0
30,5,0,96
30,6,20,77
30,6,77,44
30,7,28,88
30,7,88,3
30,8,59,5
30,8,5,76
30,9,61,10
30,9,10,13
30,10,8,49
30,10,49,30
31,0,1,99
31,0,99,29
31,0,29,23
31,0,23,20
31,0,20,2
31,1,90,1
31,1,1,68
31,1,68,21
31,1,21,18
31,1,18,26
31,2,47,60
31,2,60,79
31,2,79,90
31,2,90,8
31,2,8,7
31,3,82,47
31,3,47,71
31,3,71,10
31,3,10,102
31,3,102,18
31,4,89,72
31,4,72,69
31,4,69,9
31,4,9,84
31,4,84,48
31,5,81,72
31,5,72,73
31,5,73,58
31,5,58,90
31,5,90,68
31,6,34,50
31,6,50,53
31,6,53,39
31,6,39,9
31,6,9,62
31,7,48,32
31,7,32,78
31,7,78,94
31,7,94,87
31,7,87,64
31,8,35,58
31,8,58,52
31,8,52,87
31,8,87,17
31,8,17,92
31,9,92,104
31,9,104,6
31,9,6,55
31,9,55,101
31,9,101,85
31,10,52,21
31,10,21,5
31,10,5,71
31,10,71,10
31,10,10,99
32,0,61,59
32,0,59,83
32,0,83,21
32,0,21,76
32,0,76,9
32,1,28,13
32,1,13,51
32,1,51,80
32,1,80,101
32,1,101,44
32,2,45,14
32,2,14,47
32,2,47,35
32,2,35,77
32,2,77,53
32,3,11,86
32,3,86,58
32,3,58,24
32,3,24,47
32,3,47,80
32,4,34,93
32,4,93,56
32,4,56,14
32,4,14,35
32,4,35,81
32,5,50,8
32,5,8,13
32,5,13,3
32,5,3,69
32,5,69,60
32,6,30,15
32,6,15,88
32,6,88,83
32,6,83,87
32,6,87,77
32,7,13,40
32,7,40,52
32,7,52,74
32,7,74,2
32,7,2,89
32,8,57,15
32,8,15,13
32,8,13,28
32,8,28,65
32,8,65,58
32,9,89,36
32,9,36,46
32,9,46,54
32,9,54,37
32,9,37,22
32,10,95,66
32,10,66,17
32,10,17,30
32,10,30,67
32,10,67,3
33,0,82,48
33,0,48,16
33,0,16,6
33,0,6,99
33,0,99,83
33,0,83,54
33,1,94,83
33,1,83,16
33,1,16,105
33,1,105,101
33,1,101,11
33,1,11,1
33,2,40,49
33,2,49,31
33,2,31,3
33,2,3,25
33,2,25,47
33,2,47,48
33,3,72,78
33,3,78,46
33,3,46,58
33,3,58,63
33,3,63,0
33,3,0,81
33,4,18,21
33,4,21,26
33,4,26,11
33,4,11,31
33,4,31,49
33,4,49,3
33,5,10,92
33,5,92,80
33,5,80,16
33,5,16,64
33,5,64,105
33,5,105,62
33,6,28,6
33,6,6,100
33,6,100,74
33,6,74,45
33,6,45,69
33,6,69,0
33,7,79,42
33,7,42,65
33,7,65,19
33,7,19,17
33,7,17,75
33,7,75,68
33,8,43,103
33,8,103,34
33,8,34,84
33,8,84,81
33,8,81,45
33,8,45,61
33,9,94,80
33,9,80,82
33,9,82,15
33,9,15,47
33,9,47,54
33,9,54,41
33,10,99,15
33,10,15,84
33,10,84,95
33,10,95,22
33,10,22,92
33,10,92,50
34,0,90,80
34,0,80,23
34,0,23,12
34,1,104,88
34,1,88,27
34,1,27,30
34,2,13,40
34,2,40,65
34,2,65,54
34,3,1,84
34,3,84,33
34,3,33,85
34,4,62,85
34,4,85,102
34,4,102,22
34,5,21,83
34,5,83,75
34,5,75,38
34,6,71,76
34,6,76,38
34,6,38,44
34,7,67,75
34,7,75,103
34,7,103,94
34,8,71,30
34,8,30,11
34,8,11,14
34,9,62,67
34,9,67,37
34,9,37,4
34,10,105,29
34,10,29,85
34,10,85,71
35,0,31,65
35,0,65,44
35,1,91,3
35,1,3,30
35,2,79,43
35,2,43,93
35,3,93,52
35,3,52,45
35,4,9,104
35,4,104,37
35,5,88,75
35,5,75,105
35,6,1,27
35,6,27,84
35,7,4,43
35,7,43,12
35,8,3,80
35,8,80,49
35,9,52,9
35,9,9,34
35,10,68,36
35,10,36,40
36,0,10,84
36,0,84,3
36,1,12,25
36,1,25,82
36,2,40,79
36,2,79,44
36,3,71,86
36,3,86,105
36,4,63,41
36,4,41,8
36,5,55,3
36,5,3,11
36,6,61,82
36,6,82,49
36,7,61,9
36,7,9,33
36,8,32,45
36,8,45,1
36,9,30,82
36,9,82,57
36,10,68,73
36,10,73,82
37,0,83,61
37,0,61,46
37,0,46,35
37,0,35,86
37,0,86,88
37,1,55,22
37,1,22,80
37,1,80,89
37,1,89,73
37,1,73,54
37,2,24,94
37,2,94,63
37,2,63,87
37,2,87,57
37,2,57,5
37,3,1,6
37,3,6,28
37,3,28,49
37,3,49,98
37,3,98,74
37,4,100,39
37,4,39,55
37,4,55,40
37,4,40,56
37,4,56,98
37,5,93,69
37,5,69,14
37,5,14,35
37,5,35,24
37,5,24,75
37,6,59,88
37,6,88,30
37,6,30,63
37,6,63,55
37,6,55,102
37,7,82,24
37,7,24,9
37,7,9,10
37,7,10,50
37,7,50,74
37,8,16,38
37,8,38,61
37,8,61,20
37,8,20,0
37,8,0,43
37,9,95,21
37,9,21,18
37,9,18,60
37,9,60,15
37,9,15,11
37,10,21,34
37,10,34,8
37,10,8,35
37,10,35,40
37,10,40,29
38,0,68,71
38,0,71,61
38,0,61,1
38,0,1,105
38,0,105,16
38,1,15,0
38,1,0,49
38,1,49,47
38,1,47,24
38,1,24,98
38,2,6,81
38,2,81,45
38,2,45,86
38,2,86,103
38,2,103,24
38,3,29,73
38,3,73,52
38,3,52,78
38,3,78,49
38,3,49,98
38,4,50,80
38,4,80,85
38,4,85,14
38,4,14,70
38,4,70,35
38,5,15,73
38,5,73,83
38,5,83,50
38,5,50,56
38,5,56,61
38,6,95,96
38,6,96,78
38,6,78,51
38,6,51,1
38,6,1,59
38,7,20,88
38,7,88,79
38,7,79,34
38,7,34,47
38,7,47,36
38,8,103,21
38,8,21,58
38,8,58,86
38,8,86,74
38,8,74,7
38,9,93,56
38,9,56,39
38,9,39,105
38,9,105,40
38,9,40,98
38,10,84,61
38,10,61,35
38,10,35,48
38,10,48,14
38,10,14,40
39,0,82,18
39,0,18,43
39,1,59,42
39,1,42,75
39,2,94,37
39,2,37,72
39,3,84,47
39,3,47,67
39,4,23,15
39,4,15,44
39,5,98,81
39,5,81,102
39,6,51,33
39,6,33,27
39,7,18,74
39,7,74,52
39,8,40,105
39,8,105,96
39,9,18,57
39,9,57,45
39,10,5,4
39,10,4,35
40,0,1,45
40,0,45,70
40,0,70,83
40,1,56,84
40,1,84,45
40,1,45,11
40,2,93,71
40,2,71,78
40,2,78,64
40,3,15,48
40,3,48,39
40,3,39,69
40,4,0,90
40,4,90,43
40,4,43,44
40,5,97,67
40,5,67,99
40,5,99,75
40,6,5,41
40,6,41,40
40,6,40,88
40,7,4,80
40,7,80,40
40,7,40,28
40,8,71,40
40,8,40,0
40,8,0,103
40,9,44,68
40,9,68,87
40,9,87,59
40,10,85,99
40,10,99,12
40,10,12,26
41,0,45,87
41,0,87,49
41,0,49,72
41,1,16,69
41,1,69,71
41,1,71,65
41,2,4,67
41,2,67,43
41,2,43,6
41,3,24,97
41,3,97,41
41,3,41,95
41,4,74,96
41,4,96,41
41,4,41,86
41,5,90,95
41,5,95,20
41,5,20,96
41,6,46,97
41,6,97,53
41,6,53,61
41,7,31,9
41,7,9,79
41,7,79,90
41,8,46,72
41,8,72,60
41,8,60,50
41,9,74,88
41,9,88,28
41,9,28,29
41,10,103,61
41,10,61,66
41,10,66,12
42,0,77,7
42,0,7,0
42,0,0,36
42,0,36,24
42,0,24,6
