studentId,kriteriumId,lesserComparableId,greaterComparableId
8,6,269,179
8,6,179,171
8,6,171,222
8,6,222,184
8,7,132,185
8,7,185,214
8,7,214,189
8,7,189,248
8,7,248,247
8,7,247,36
8,8,171,177
8,8,177,49
8,8,49,91
8,8,91,162
8,8,162,248
8,8,248,77
8,9,19,207
8,9,207,25
8,9,25,170
8,9,170,190
8,9,190,200
8,9,200,91
8,10,80,178
8,10,178,127
8,10,127,103
8,10,103,91
8,10,91,223
8,10,223,104
9,0,50,262
9,0,262,179
9,0,179,154
9,1,96,157
9,1,157,171
9,1,171,170
9,2,72,250
9,2,250,235
9,2,235,117
9,3,242,25
9,3,25,24
9,3,24,26
9,4,190,269
9,4,269,115
9,4,115,261
9,5,64,178
9,5,178,34
9,5,34,190
9,6,228,139
9,6,139,242
9,6,242,38
9,7,257,124
9,7,124,162
9,7,162,177
9,8,107,202
9,8,202,68
9,8,68,156
9,9,13,154
9,9,154,111
9,9,111,156
9,10,272,182
9,10,182,253
9,10,253,168
10,0,259,219
10,0,219,201
10,1,128,204
10,1,204,110
10,2,246,63
10,2,63,210
10,3,103,259
10,3,259,43
10,4,154,96
10,4,96,269
10,5,43,84
10,5,84,170
10,6,224,59
10,6,59,49
10,7,116,162
10,7,162,27
10,8,57,42
10,8,42,240
10,9,21,173
10,9,173,67
10,10,238,75
10,10,75,237
11,0,209,15
11,0,15,227
11,0,227,18
11,0,18,250
11,0,250,97
11,0,97,267
11,1,154,152
11,1,152,232
11,1,232,195
11,1,195,67
11,1,67,240
11,1,240,241
11,2,264,4
11,2,4,155
11,2,155,1
11,2,1,116
11,2,116,70
11,2,70,191
11,3,19,187
11,3,187,214
11,3,214,56
11,3,56,256
11,3,256,142
11,3,142,53
11,4,95,79
11,4,79,77
11,4,77,147
11,4,147,94
11,4,94,199
11,4,199,19
11,5,254,79
11,5,79,82
11,5,82,221
11,5,221,149
11,5,149,141
11,5,141,56
11,6,217,187
11,6,187,111
11,6,111,97
11,6,97,3
11,6,3,267
11,6,267,191
11,7,151,95
11,7,95,265
11,7,265,253
11,7,253,216
11,7,216,107
11,7,107,42
11,8,4,153
11,8,153,164
11,8,164,40
11,8,40,201
11,8,201,127
11,8,127,97
11,9,246,229
11,9,229,80
11,9,80,190
11,9,190,243
11,9,243,138
11,9,138,165
11,10,132,81
11,10,81,28
11,10,28,13
11,10,13,11
11,10,11,178
11,10,178,114
12,0,44,199
12,0,199,125
12,0,125,30
12,0,30,269
12,0,269,53
12,1,249,198
12,1,198,214
12,1,214,97
12,1,97,262
12,1,262,146
12,2,24,27
12,2,27,159
12,2,159,89
12,2,89,160
12,2,160,142
12,3,18,15
12,3,15,110
12,3,110,69
12,3,69,163
12,3,163,139
12,4,263,140
12,4,140,33
12,4,33,126
12,4,126,214
12,4,214,91
12,5,99,117
12,5,117,213
12,5,213,101
12,5,101,162
12,5,162,34
12,6,163,196
12,6,196,202
12,6,202,130
12,6,130,116
12,6,116,232
12,7,46,62
12,7,62,121
12,7,121,142
12,7,142,180
12,7,180,265
12,8,11,142
12,8,142,204
12,8,204,29
12,8,29,26
12,8,26,92
12,9,38,173
12,9,173,88
12,9,88,196
12,9,196,103
12,9,103,32
12,10,95,148
12,10,148,84
12,10,84,161
12,10,161,136
12,10,136,179
13,0,82,144
13,0,144,261
13,0,261,40
13,1,232,191
13,1,191,175
13,1,175,79
13,2,186,33
13,2,33,94
13,2,94,161
13,3,141,251
13,3,251,131
13,3,131,95
13,4,221,18
13,4,18,249
13,4,249,115
13,5,99,112
13,5,112,115
13,5,115,42
13,6,86,163
13,6,163,226
13,6,226,267
13,7,241,223
13,7,223,109
13,7,109,110
13,8,241,130
13,8,130,78
13,8,78,21
13,9,88,1
13,9,1,169
13,9,169,107
13,10,22,254
13,10,254,200
13,10,200,143
14,0,226,193
14,0,193,255
14,0,255,204
14,0,204,25
14,0,25,83
14,1,143,91
14,1,91,183
14,1,183,49
14,1,49,160
14,1,160,246
14,2,90,28
14,2,28,126
14,2,126,226
14,2,226,29
14,2,29,195
14,3,18,181
14,3,181,50
14,3,50,70
14,3,70,74
14,3,74,182
14,4,12,200
14,4,200,244
14,4,244,34
14,4,34,99
14,4,99,115
14,5,199,269
14,5,269,61
14,5,61,253
14,5,253,185
14,5,185,154
14,6,97,162
14,6,162,165
14,6,165,227
14,6,227,48
14,6,48,138
14,7,126,59
14,7,59,19
14,7,19,60
14,7,60,230
14,7,230,188
14,8,134,20
14,8,20,263
14,8,263,156
14,8,156,66
14,8,66,228
14,9,107,80
14,9,80,161
14,9,161,268
14,9,268,239
14,9,239,209
14,10,194,183
14,10,183,85
14,10,85,180
14,10,180,176
14,10,176,90
15,0,151,10
15,0,10,217
15,1,260,244
15,1,244,270
15,2,140,143
15,2,143,246
15,3,265,172
15,3,172,157
15,4,25,229
15,4,229,204
15,5,107,263
15,5,263,8
15,6,40,104
15,6,104,92
15,7,39,81
15,7,81,238
15,8,272,116
15,8,116,131
15,9,105,266
15,9,266,120
15,10,212,45
15,10,45,179
16,0,242,7
16,0,7,16
16,1,172,101
16,1,101,56
16,2,8,30
16,2,30,96
16,3,211,125
16,3,125,87
16,4,243,142
16,4,142,218
16,5,197,241
16,5,241,178
16,6,245,52
16,6,52,116
16,7,35,32
16,7,32,31
16,8,27,263
16,8,263,168
16,9,82,103
16,9,103,196
16,10,177,31
16,10,31,207
17,0,16,90
17,0,90,128
17,0,128,264
17,0,264,113
17,0,113,105
17,0,105,8
17,1,54,48
17,1,48,173
17,1,173,230
17,1,230,74
17,1,74,246
17,1,246,58
17,2,135,89
17,2,89,83
17,2,83,24
17,2,24,215
17,2,215,251
17,2,251,188
17,3,157,162
17,3,162,138
17,3,138,13
17,3,13,126
17,3,126,181
17,3,181,217
17,4,167,261
17,4,261,201
17,4,201,213
17,4,213,238
17,4,238,51
17,4,51,104
17,5,241,131
17,5,131,183
17,5,183,135
17,5,135,150
17,5,150,123
17,5,123,89
17,6,161,112
17,6,112,164
17,6,164,24
17,6,24,92
17,6,92,262
17,6,262,223
17,7,257,49
17,7,49,0
17,7,0,154
17,7,154,208
17,7,208,119
17,7,119,231
17,8,34,108
17,8,108,54
17,8,54,268
17,8,268,72
17,8,72,187
17,8,187,26
17,9,241,206
17,9,206,272
17,9,272,114
17,9,114,183
17,9,183,261
17,9,261,122
17,10,36,44
17,10,44,235
17,10,235,81
17,10,81,71
17,10,71,31
17,10,31,126
18,0,30,50
18,0,50,200
18,1,69,164
18,1,164,169
18,2,216,162
18,2,162,111
18,3,4,30
18,3,30,77
18,4,39,126
18,4,126,11
18,5,124,245
18,5,245,37
18,6,198,228
18,6,228,47
18,7,10,148
18,7,148,28
18,8,212,187
18,8,187,19
18,9,157,85
18,9,85,52
18,10,228,188
18,10,188,237
19,0,66,271
19,0,271,183
19,0,183,158
19,0,158,199
19,0,199,24
19,1,225,210
19,1,210,126
19,1,126,131
19,1,131,132
19,1,132,108
19,2,75,218
19,2,218,139
19,2,139,5
19,2,5,251
19,2,251,111
19,3,135,127
19,3,127,237
19,3,237,149
19,3,149,262
19,3,262,228
19,4,243,12
19,4,12,81
19,4,81,183
19,4,183,114
19,4,114,37
19,5,55,143
19,5,143,257
19,5,257,220
19,5,220,21
19,5,21,89
19,6,158,213
19,6,213,95
19,6,95,96
19,6,96,130
19,6,130,154
19,7,145,59
19,7,59,220
19,7,220,229
19,7,229,204
19,7,204,0
19,8,190,198
19,8,198,51
19,8,51,227
19,8,227,5
19,8,5,222
19,9,190,42
19,9,42,218
19,9,218,228
19,9,228,106
19,9,106,20
19,10,16,235
19,10,235,19
19,10,19,98
19,10,98,259
19,10,259,203
20,0,246,90
20,0,90,86
20,0,86,238
20,0,238,29
20,0,29,97
20,0,97,126
20,1,74,249
20,1,249,87
20,1,87,175
20,1,175,217
20,1,217,2
20,1,2,118
20,2,117,50
20,2,50,97
20,2,97,223
20,2,223,174
20,2,174,172
20,2,172,241
20,3,33,26
20,3,26,35
20,3,35,69
20,3,69,180
20,3,180,179
20,3,179,197
20,4,12,74
20,4,74,62
20,4,62,116
20,4,116,151
20,4,151,130
20,4,130,24
20,5,248,214
20,5,214,21
20,5,21,151
20,5,151,211
20,5,211,177
20,5,177,33
20,6,268,222
20,6,222,224
20,6,224,228
20,6,228,201
20,6,201,18
20,6,18,46
20,7,67,207
20,7,207,127
20,7,127,142
20,7,142,45
20,7,45,110
20,7,110,149
20,8,221,127
20,8,127,178
20,8,178,209
20,8,209,163
20,8,163,25
20,8,25,72
20,9,4,231
20,9,231,199
20,9,199,83
20,9,83,43
20,9,43,9
20,9,9,159
20,10,225,102
20,10,102,157
20,10,157,55
20,10,55,232
20,10,232,64
20,10,64,200
21,0,220,259
21,0,259,109
21,0,109,36
21,0,36,169
21,0,169,90
21,1,215,34
21,1,34,251
21,1,251,17
21,1,17,127
21,1,127,117
21,2,103,112
21,2,112,216
21,2,216,188
21,2,188,81
21,2,81,47
21,3,115,153
21,3,153,212
21,3,212,38
21,3,38,255
21,3,255,120
21,4,135,84
21,4,84,94
21,4,94,154
21,4,154,68
21,4,68,188
21,5,31,86
21,5,86,168
21,5,168,74
21,5,74,253
21,5,253,239
21,6,47,73
21,6,73,21
21,6,21,130
21,6,130,116
21,6,116,133
21,7,11,210
21,7,210,164
21,7,164,225
21,7,225,101
21,7,101,147
21,8,153,141
21,8,141,125
21,8,125,148
21,8,148,216
21,8,216,138
21,9,7,173
21,9,173,23
21,9,23,62
21,9,62,177
21,9,177,116
21,10,71,240
21,10,240,20
21,10,20,55
21,10,55,91
21,10,91,268
22,0,139,251
22,0,251,247
22,0,247,203
22,0,203,206
22,0,206,191
22,1,93,43
22,1,43,117
22,1,117,64
22,1,64,146
22,1,146,163
22,2,140,67
22,2,67,263
22,2,263,157
22,2,157,118
22,2,118,16
22,3,148,157
22,3,157,222
22,3,222,137
22,3,137,233
22,3,233,29
22,4,244,128
22,4,128,17
22,4,17,216
22,4,216,132
22,4,132,223
22,5,81,75
22,5,75,128
22,5,128,245
22,5,245,95
22,5,95,55
22,6,12,61
22,6,61,26
22,6,26,261
22,6,261,189
22,6,189,24
22,7,44,29
22,7,29,253
22,7,253,31
22,7,31,272
22,7,272,105
22,8,18,65
22,8,65,116
22,8,116,78
22,8,78,75
22,8,75,262
22,9,19,225
22,9,225,142
22,9,142,24
22,9,24,53
22,9,53,88
22,10,255,0
22,10,0,170
22,10,170,173
22,10,173,14
22,10,14,257
23,0,85,175
23,0,175,131
23,0,131,220
23,1,255,269
23,1,269,128
23,1,128,22
23,2,1,165
23,2,165,112
23,2,112,247
23,3,192,268
23,3,268,265
23,3,265,147
23,4,25,171
23,4,171,156
23,4,156,83
23,5,173,105
23,5,105,251
23,5,251,166
23,6,120,71
23,6,71,64
23,6,64,136
23,7,47,15
23,7,15,183
23,7,183,212
23,8,233,31
23,8,31,217
23,8,217,213
23,9,226,100
23,9,100,257
23,9,257,187
23,10,133,235
23,10,235,7
23,10,7,119
24,0,0,196
24,0,196,183
24,0,183,190
24,0,190,17
24,1,223,75
24,1,75,209
24,1,209,199
24,1,199,3
24,2,55,238
24,2,238,142
24,2,142,167
24,2,167,230
24,3,44,155
24,3,155,137
24,3,137,182
24,3,182,250
24,4,204,105
24,4,105,95
24,4,95,111
24,4,111,226
24,5,157,68
24,5,68,165
24,5,165,204
24,5,204,10
24,6,222,106
24,6,106,221
24,6,221,104
24,6,104,29
24,7,222,93
24,7,93,115
24,7,115,267
24,7,267,39
24,8,9,150
24,8,150,1
24,8,1,268
24,8,268,225
24,9,201,28
24,9,28,178
24,9,178,139
24,9,139,21
24,10,223,266
24,10,266,115
24,10,115,127
24,10,127,210
25,0,132,174
25,0,174,152
25,0,152,2
25,1,56,95
25,1,95,256
25,1,256,168
25,2,246,25
25,2,25,67
25,2,67,22
25,3,109,67
25,3,67,142
25,3,142,202
25,4,97,118
25,4,118,175
25,4,175,2
25,5,228,147
25,5,147,162
25,5,162,6
25,6,53,56
25,6,56,234
25,6,234,17
25,7,256,29
25,7,29,143
25,7,143,147
25,8,225,174
25,8,174,119
25,8,119,86
25,9,153,154
25,9,154,51
25,9,51,55
25,10,215,97
25,10,97,232
25,10,232,207
26,0,261,196
26,0,196,5
26,0,5,146
26,0,146,3
26,0,3,153
26,1,34,82
26,1,82,70
26,1,70,267
26,1,267,64
26,1,64,58
26,2,263,172
26,2,172,140
26,2,140,112
26,2,112,110
26,2,110,92
26,3,228,132
26,3,132,207
26,3,207,119
26,3,119,90
26,3,90,22
26,4,174,12
26,4,12,63
26,4,63,245
26,4,245,113
26,4,113,121
26,5,111,152
26,5,152,259
26,5,259,19
26,5,19,155
26,5,155,54
26,6,103,120
26,6,120,186
26,6,186,198
26,6,198,34
26,6,34,44
26,7,202,39
26,7,39,143
26,7,143,174
26,7,174,94
26,7,94,3
26,8,93,61
26,8,61,39
26,8,39,220
26,8,220,236
26,8,236,238
26,9,4,243
26,9,243,129
26,9,129,207
26,9,207,66
26,9,66,34
26,10,189,87
26,10,87,226
26,10,226,187
26,10,187,125
26,10,125,86
27,0,43,144
27,0,144,56
27,0,56,146
27,0,146,257
27,1,106,247
27,1,247,194
27,1,194,98
27,1,98,223
27,2,146,170
27,2,170,209
27,2,209,3
27,2,3,6
27,3,4,153
27,3,153,230
27,3,230,231
27,3,231,48
27,4,254,100
27,4,100,11
27,4,11,28
27,4,28,108
27,5,27,63
27,5,63,195
27,5,195,115
27,5,115,82
27,6,247,268
27,6,268,124
27,6,124,20
27,6,20,270
27,7,133,92
27,7,92,123
27,7,123,97
27,7,97,221
27,8,212,122
27,8,122,242
27,8,242,132
27,8,132,34
27,9,257,110
27,9,110,137
27,9,137,225
27,9,225,169
27,10,264,80
27,10,80,16
27,10,16,68
27,10,68,136
28,0,195,216
28,0,216,78
28,0,78,68
28,1,207,3
28,1,3,204
28,1,204,110
28,2,115,38
28,2,38,32
28,2,32,74
28,3,132,48
28,3,48,216
28,3,216,137
28,4,172,168
28,4,168,32
28,4,32,266
28,5,245,56
28,5,56,216
28,5,216,206
28,6,12,20
28,6,20,38
28,6,38,198
28,7,172,104
28,7,104,239
28,7,239,126
28,8,137,182
28,8,182,98
28,8,98,16
28,9,72,169
28,9,169,80
28,9,80,51
28,10,234,168
28,10,168,272
28,10,272,56
29,0,27,17
29,0,17,94
29,0,94,62
29,0,62,181
29,0,181,91
29,1,8,12
29,1,12,243
29,1,243,170
29,1,170,270
29,1,270,26
29,2,265,179
29,2,179,17
29,2,17,52
29,2,52,146
29,2,146,102
29,3,159,234
29,3,234,1
29,3,1,257
29,3,257,173
29,3,173,131
29,4,118,73
29,4,73,43
29,4,43,116
29,4,116,226
29,4,226,206
29,5,232,61
29,5,61,211
29,5,211,143
29,5,143,23
29,5,23,190
29,6,124,106
29,6,106,105
29,6,105,26
29,6,26,51
29,6,51,164
29,7,210,45
29,7,45,166
29,7,166,29
29,7,29,11
29,7,11,163
29,8,80,8
29,8,8,76
29,8,76,182
29,8,182,42
29,8,42,51
29,9,70,259
29,9,259,263
29,9,263,269
29,9,269,112
29,9,112,102
29,10,119,147
29,10,147,217
29,10,217,17
29,10,17,150
29,10,150,103
30,0,236,8
30,0,8,53
30,0,53,191
30,0,191,198
30,0,198,27
30,0,27,210
30,1,43,102
30,1,102,100
30,1,100,82
30,1,82,124
30,1,124,9
30,1,9,56
30,2,215,197
30,2,197,178
30,2,178,269
30,2,269,164
30,2,164,29
30,2,29,40
30,3,228,171
30,3,171,55
30,3,55,233
30,3,233,96
30,3,96,189
30,3,189,213
30,4,120,46
30,4,46,127
30,4,127,245
30,4,245,243
30,4,243,242
30,4,242,2
30,5,186,92
30,5,92,62
30,5,62,52
30,5,52,191
30,5,191,46
30,5,46,4
30,6,8,50
30,6,50,148
30,6,148,108
30,6,108,240
30,6,240,198
30,6,198,4
30,7,73,146
30,7,146,123
30,7,123,97
30,7,97,206
30,7,206,89
30,7,89,208
30,8,151,63
30,8,63,207
30,8,207,90
30,8,90,6
30,8,6,65
30,8,65,246
30,9,20,18
30,9,18,5
30,9,5,177
30,9,177,105
30,9,105,106
30,9,106,264
30,10,164,126
30,10,126,51
30,10,51,246
30,10,246,270
30,10,270,252
30,10,252,268
31,0,53,114
31,0,114,255
31,0,255,33
31,0,33,44
31,0,44,143
31,1,204,17
31,1,17,134
31,1,134,150
31,1,150,139
31,1,139,109
31,2,256,92
31,2,92,122
31,2,122,65
31,2,65,147
31,2,147,160
31,3,238,174
31,3,174,75
31,3,75,211
31,3,211,37
31,3,37,215
31,4,46,254
31,4,254,113
31,4,113,61
31,4,61,131
31,4,131,43
31,5,19,202
31,5,202,161
31,5,161,95
31,5,95,231
31,5,231,249
31,6,220,170
31,6,170,62
31,6,62,267
31,6,267,177
31,6,177,71
31,7,231,226
31,7,226,214
31,7,214,174
31,7,174,77
31,7,77,184
31,8,220,217
31,8,217,151
31,8,151,6
31,8,6,154
31,8,154,263
31,9,117,91
31,9,91,9
31,9,9,118
31,9,118,50
31,9,50,54
31,10,178,85
31,10,85,81
31,10,81,94
31,10,94,209
31,10,209,54
32,0,29,3
32,0,3,5
32,0,5,38
32,0,38,6
32,0,6,20
32,0,20,215
32,1,225,236
32,1,236,221
32,1,221,3
32,1,3,51
32,1,51,174
32,1,174,44
32,2,163,30
32,2,30,235
32,2,235,122
32,2,122,107
32,2,107,93
32,2,93,2
32,3,11,12
32,3,12,173
32,3,173,193
32,3,193,239
32,3,239,91
32,3,91,8
32,4,215,28
32,4,28,223
32,4,223,93
32,4,93,25
32,4,25,40
32,4,40,241
32,5,139,143
32,5,143,185
32,5,185,56
32,5,56,131
32,5,131,265
32,5,265,223
32,6,233,152
32,6,152,0
32,6,0,13
32,6,13,167
32,6,167,271
32,6,271,252
32,7,11,225
32,7,225,267
32,7,267,65
32,7,65,39
32,7,39,76
32,7,76,9
32,8,13,236
32,8,236,42
32,8,42,79
32,8,79,114
32,8,114,33
32,8,33,46
32,9,4,192
32,9,192,134
32,9,134,65
32,9,65,109
32,9,109,111
32,9,111,252
32,10,190,88
32,10,88,80
32,10,80,155
32,10,155,145
32,10,145,116
32,10,116,200
33,0,217,163
33,0,163,267
33,0,267,52
33,1,214,54
33,1,54,140
33,1,140,71
33,2,25,197
33,2,197,187
33,2,187,269
33,3,238,10
33,3,10,236
33,3,236,212
33,4,148,131
33,4,131,214
33,4,214,54
33,5,252,85
33,5,85,28
33,5,28,20
33,6,2,132
33,6,132,84
33,6,84,139
33,7,160,262
33,7,262,155
33,7,155,25
33,8,15,171
33,8,171,118
33,8,118,222
33,9,237,219
33,9,219,265
33,9,265,147
33,10,261,181
33,10,181,88
33,10,88,239
34,0,173,61
34,0,61,217
34,0,217,94
34,0,94,158
34,1,21,134
34,1,134,170
34,1,170,121
34,1,121,11
34,2,19,209
34,2,209,257
34,2,257,33
34,2,33,97
34,3,129,144
34,3,144,59
34,3,59,210
34,3,210,93
34,4,208,178
34,4,178,57
34,4,57,76
34,4,76,240
34,5,19,63
34,5,63,201
34,5,201,272
34,5,272,260
34,6,128,266
34,6,266,270
34,6,270,138
34,6,138,107
34,7,124,113
34,7,113,33
34,7,33,55
34,7,55,7
34,8,210,43
34,8,43,201
34,8,201,227
34,8,227,113
34,9,191,218
34,9,218,81
34,9,81,54
34,9,54,84
34,10,73,252
34,10,252,195
34,10,195,169
34,10,169,20
35,0,231,69
35,0,69,128
35,0,128,200
35,0,200,100
35,1,118,183
35,1,183,209
35,1,209,111
35,1,111,215
35,2,82,222
35,2,222,13
35,2,13,146
35,2,146,186
35,3,48,269
35,3,269,3
35,3,3,244
35,3,244,168
35,4,23,179
35,4,179,166
35,4,166,164
35,4,164,1
35,5,202,192
35,5,192,70
35,5,70,16
35,5,16,122
35,6,5,237
35,6,237,50
35,6,50,80
35,6,80,63
35,7,90,104
35,7,104,142
35,7,142,157
35,7,157,246
35,8,43,109
35,8,109,47
35,8,47,249
35,8,249,221
35,9,217,21
35,9,21,153
35,9,153,90
35,9,90,98
35,10,168,2
35,10,2,247
35,10,247,66
35,10,66,104
36,0,118,254
36,0,254,144
36,1,225,183
36,1,183,171
36,2,261,152
36,2,152,127
36,3,28,86
36,3,86,53
36,4,243,79
36,4,79,99
36,5,270,20
36,5,20,143
36,6,248,141
36,6,141,201
36,7,224,244
36,7,244,63
36,8,104,142
36,8,142,133
36,9,134,118
36,9,118,161
36,10,120,227
36,10,227,8
37,0,34,176
37,0,176,17
37,1,165,200
37,1,200,258
37,2,204,143
37,2,143,111
37,3,57,231
37,3,231,12
37,4,236,213
37,4,213,270
37,5,48,151
37,5,151,200
37,6,173,59
37,6,59,56
37,7,98,91
37,7,91,33
37,8,56,114
37,8,114,84
37,9,73,163
37,9,163,12
37,10,213,27
37,10,27,128
38,0,205,67
38,0,67,54
38,0,54,15
38,1,12,247
38,1,247,116
38,1,116,25
38,2,79,94
38,2,94,117
38,2,117,188
38,3,16,198
38,3,198,157
38,3,157,121
38,4,23,45
38,4,45,234
38,4,234,27
38,5,204,85
38,5,85,246
38,5,246,12
38,6,178,187
38,6,187,24
38,6,24,107
38,7,209,78
38,7,78,157
38,7,157,208
38,8,249,235
38,8,235,182
38,8,182,163
38,9,260,123
38,9,123,169
38,9,169,34
38,10,62,91
38,10,91,201
38,10,201,94
39,0,211,205
39,0,205,18
39,0,18,249
39,1,208,269
39,1,269,163
39,1,163,81
39,2,203,253
39,2,253,32
39,2,32,174
39,3,37,40
39,3,40,107
39,3,107,54
39,4,15,202
39,4,202,90
39,4,90,266
39,5,42,56
39,5,56,245
39,5,245,229
39,6,236,77
39,6,77,61
39,6,61,37
39,7,272,151
39,7,151,76
39,7,76,246
39,8,51,244
39,8,244,91
39,8,91,2
39,9,133,77
39,9,77,193
39,9,193,30
39,10,24,147
39,10,147,34
39,10,34,45
40,0,121,215
40,0,215,220
40,0,220,248
40,0,248,239
40,0,239,6
40,0,6,124
40,1,11,272
40,1,272,218
40,1,218,88
40,1,88,180
40,1,180,21
40,1,21,224
40,2,28,64
40,2,64,79
40,2,79,86
40,2,86,173
40,2,173,12
40,2,12,201
40,3,250,253
40,3,253,205
40,3,205,9
40,3,9,49
40,3,49,248
40,3,248,30
40,4,188,21
40,4,21,51
40,4,51,131
40,4,131,262
40,4,262,114
40,4,114,172
40,5,29,174
40,5,174,35
40,5,35,85
40,5,85,240
40,5,240,253
40,5,253,37
40,6,187,49
40,6,49,121
40,6,121,69
40,6,69,67
40,6,67,71
40,6,71,151
40,7,216,43
40,7,43,95
40,7,95,116
40,7,116,219
40,7,219,23
40,7,23,159
40,8,246,213
