studentId,kriteriumId,lesserComparableId,greaterComparableId
7,2,88,68
7,3,16,92
7,3,92,53
7,3,53,73
7,3,73,78
7,3,78,51
7,3,51,46
7,4,55,45
7,4,45,15
7,4,15,49
7,4,49,87
7,4,87,104
7,4,104,27
7,5,0,81
7,5,81,51
7,5,51,62
7,5,62,105
7,5,105,82
7,5,82,13
7,6,81,3
7,6,3,36
7,6,36,25
7,6,25,61
7,6,61,68
7,6,68,30
7,7,30,42
7,7,42,34
7,7,34,41
7,7,41,37
7,7,37,73
7,7,73,35
7,8,45,10
7,8,10,19
7,8,19,52
7,8,52,78
7,8,78,96
7,8,96,26
7,9,103,81
7,9,81,19
7,9,19,20
7,9,20,83
7,9,83,10
7,9,10,29
7,10,39,45
7,10,45,37
7,10,37,20
7,10,20,67
7,10,67,36
7,10,36,25
8,0,87,2
8,0,2,98
8,0,98,43
8,0,43,81
8,0,81,46
8,0,46,16
8,1,78,80
8,1,80,38
8,1,38,13
8,1,13,98
8,1,98,55
8,1,55,97
8,2,84,46
8,2,46,97
8,2,97,4
8,2,4,2
8,2,2,41
8,2,41,38
8,3,45,81
8,3,81,21
8,3,21,51
8,3,51,23
8,3,23,70
8,3,70,67
8,4,9,47
8,4,47,28
8,4,28,97
8,4,97,32
8,4,32,101
8,4,101,46
8,5,77,67
8,5,67,24
8,5,24,26
8,5,26,55
8,5,55,64
8,5,64,54
8,6,70,12
8,6,12,90
8,6,90,51
8,6,51,14
8,6,14,54
8,6,54,60
8,7,51,5
8,7,5,58
8,7,58,91
8,7,91,28
8,7,28,56
8,7,56,89
8,8,73,68
8,8,68,84
8,8,84,51
8,8,51,69
8,8,69,56
8,8,56,71
8,9,12,45
8,9,45,74
8,9,74,30
8,9,30,14
8,9,14,59
8,9,59,64
8,10,7,89
8,10,89,25
8,10,25,70
8,10,70,44
8,10,44,66
8,10,66,53
9,0,56,16
9,0,16,45
9,0,45,5
9,1,81,35
9,1,35,84
9,1,84,1
9,2,46,93
9,2,93,53
9,2,53,86
9,3,82,93
9,3,93,37
9,3,37,66
9,4,23,63
9,4,63,104
9,4,104,89
9,5,99,15
9,5,15,9
9,5,9,98
9,6,95,91
9,6,91,88
9,6,88,44
9,7,88,103
9,7,103,9
9,7,9,65
9,8,22,39
9,8,39,69
9,8,69,11
9,9,92,98
9,9,98,48
9,9,48,30
9,10,64,93
9,10,93,100
9,10,100,56
10,0,51,37
10,0,37,55
10,1,101,83
10,1,83,80
10,2,68,74
10,2,74,105
10,3,98,2
10,3,2,26
10,4,71,39
10,4,39,25
10,5,69,31
10,5,31,83
10,6,66,93
10,6,93,11
10,7,22,95
10,7,95,80
10,8,59,11
10,8,11,51
10,9,100,97
10,9,97,17
10,10,9,41
10,10,41,35
11,0,70,69
11,0,69,31
11,0,31,98
11,0,98,58
11,0,58,37
11,0,37,91
11,1,33,76
11,1,76,89
11,1,89,32
11,1,32,97
11,1,97,50
11,1,50,35
11,2,34,23
11,2,23,5
11,2,5,84
11,2,84,90
11,2,90,9
11,2,9,13
11,3,12,103
11,3,103,13
11,3,13,102
11,3,102,21
11,3,21,78
11,3,78,75
11,4,52,90
11,4,90,12
11,4,12,45
11,4,45,48
11,4,48,91
11,4,91,95
11,5,67,11
11,5,11,50
11,5,50,26
11,5,26,41
11,5,41,82
11,5,82,25
11,6,36,19
11,6,19,71
11,6,71,20
11,6,20,25
11,6,25,35
11,6,35,73
11,7,0,41
11,7,41,68
11,7,68,56
11,7,56,14
11,7,14,36
11,7,36,4
11,8,10,25
11,8,25,49
11,8,49,21
11,8,21,62
11,8,62,22
11,8,22,11
11,9,50,2
11,9,2,93
11,9,93,102
11,9,102,64
11,9,64,100
11,9,100,43
11,10,99,88
11,10,88,39
11,10,39,51
11,10,51,22
11,10,22,37
11,10,37,91
12,0,91,65
12,0,65,69
12,0,69,9
12,0,9,56
12,0,56,23
12,1,44,45
12,1,45,1
12,1,1,86
12,1,86,68
12,1,68,34
12,2,24,6
12,2,6,39
12,2,39,42
12,2,42,25
12,2,25,2
12,3,101,92
12,3,92,7
12,3,7,105
12,3,105,16
12,3,16,13
12,4,26,48
12,4,48,73
12,4,73,4
12,4,4,100
12,4,100,39
12,5,15,41
12,5,41,95
12,5,95,97
12,5,97,63
12,5,63,57
12,6,101,83
12,6,83,62
12,6,62,14
12,6,14,19
12,6,19,61
12,7,46,60
12,7,60,72
12,7,72,49
12,7,49,22
12,7,22,104
12,8,41,87
12,8,87,52
12,8,52,14
12,8,14,34
12,8,34,82
12,9,50,66
12,9,66,21
12,9,21,11
12,9,11,94
12,9,94,98
12,10,26,55
12,10,55,8
12,10,8,97
12,10,97,100
12,10,100,69
13,0,95,41
13,0,41,57
13,0,57,102
13,1,103,71
13,1,71,1
13,1,1,5
13,2,87,4
13,2,4,90
13,2,90,25
13,3,15,55
13,3,55,16
13,3,16,32
13,4,74,61
13,4,61,14
13,4,14,43
13,5,41,95
13,5,95,23
13,5,23,27
13,6,19,72
13,6,72,33
13,6,33,94
13,7,41,45
13,7,45,104
13,7,104,99
13,8,14,81
13,8,81,6
13,8,6,20
13,9,78,69
13,9,69,79
13,9,79,34
13,10,83,3
13,10,3,43
13,10,43,5
14,0,14,73
14,0,73,92
14,0,92,23
14,0,23,40
14,0,40,56
14,1,1,7
14,1,7,15
14,1,15,9
14,1,9,24
14,1,24,58
14,2,66,39
14,2,39,10
14,2,10,28
14,2,28,57
14,2,57,71
14,3,47,97
14,3,97,89
14,3,89,100
14,3,100,84
14,3,84,78
14,4,67,7
14,4,7,16
14,4,16,14
14,4,14,95
14,4,95,45
14,5,59,15
14,5,15,47
14,5,47,39
14,5,39,38
14,5,38,16
14,6,24,83
14,6,83,66
14,6,66,52
14,6,52,36
14,6,36,46
14,7,97,45
14,7,45,47
14,7,47,50
14,7,50,87
14,7,87,100
14,8,10,58
14,8,58,17
14,8,17,34
14,8,34,59
14,8,59,6
14,9,77,57
14,9,57,40
14,9,40,72
14,9,72,55
14,9,55,42
14,10,3,51
14,10,51,71
14,10,71,16
14,10,16,85
14,10,85,55
15,0,105,102
15,0,102,62
15,1,2,85
15,1,85,63
15,2,38,103
15,2,103,104
15,3,37,75
15,3,75,51
15,4,32,22
15,4,22,30
15,5,5,45
15,5,45,62
15,6,3,55
15,6,55,4
15,7,53,1
15,7,1,58
15,8,58,4
15,8,4,87
15,9,9,19
15,9,19,104
15,10,26,36
15,10,36,22
16,0,28,56
16,0,56,104
16,1,85,21
16,1,21,66
16,2,34,66
16,2,66,14
16,3,37,8
16,3,8,24
16,4,17,79
16,4,79,25
16,5,79,88
16,5,88,43
16,6,49,19
16,6,19,53
16,7,2,94
16,7,94,92
16,8,30,2
16,8,2,65
16,9,57,35
16,9,35,69
16,10,67,77
16,10,77,43
17,0,7,36
17,0,36,4
17,0,4,95
17,0,95,50
17,0,50,41
17,0,41,9
17,1,36,5
17,1,5,14
17,1,14,73
17,1,73,26
17,1,26,56
17,1,56,99
17,2,79,15
17,2,15,71
17,2,71,63
17,2,63,20
17,2,20,23
17,2,23,9
17,3,19,45
17,3,45,30
17,3,30,23
17,3,23,61
17,3,61,10
17,3,10,96
17,4,88,59
17,4,59,57
17,4,57,17
17,4,17,100
17,4,100,50
17,4,50,73
17,5,60,70
17,5,70,0
17,5,0,46
17,5,46,64
17,5,64,23
17,5,23,96
17,6,104,9
17,6,9,20
17,6,20,25
17,6,25,50
17,6,50,17
17,6,17,67
17,7,52,92
17,7,92,105
17,7,105,13
17,7,13,35
17,7,35,46
17,7,46,71
17,8,41,51
17,8,51,8
17,8,8,28
17,8,28,53
17,8,53,6
17,8,6,46
17,9,56,95
17,9,95,91
17,9,91,105
17,9,105,78
17,9,78,26
17,9,26,54
17,10,74,0
17,10,0,52
17,10,52,17
17,10,17,69
17,10,69,66
17,10,66,49
18,0,73,83
18,0,83,93
18,1,80,71
18,1,71,59
18,2,12,48
18,2,48,43
18,3,70,99
18,3,99,61
18,4,22,1
18,4,1,6
18,5,55,59
18,5,59,61
18,6,67,95
18,6,95,70
18,7,69,65
18,7,65,33
18,8,52,66
18,8,66,5
18,9,30,80
18,9,80,66
18,10,66,58
18,10,58,0
19,0,88,73
19,0,73,98
19,0,98,2
19,0,2,75
19,0,75,48
19,1,5,86
19,1,86,30
19,1,30,23
19,1,23,65
19,1,65,85
19,2,62,43
19,2,43,33
19,2,33,69
19,2,69,103
19,2,103,22
19,3,75,87
19,3,87,98
19,3,98,64
19,3,64,60
19,3,60,34
19,4,16,79
19,4,79,77
19,4,77,99
19,4,99,51
19,4,51,68
19,5,20,59
19,5,59,74
19,5,74,33
19,5,33,102
19,5,102,27
19,6,58,69
19,6,69,19
19,6,19,71
19,6,71,103
19,6,103,6
19,7,75,21
19,7,21,31
19,7,31,99
19,7,99,25
19,7,25,12
19,8,83,71
19,8,71,74
19,8,74,73
19,8,73,102
19,8,102,29
19,9,1,0
19,9,0,83
19,9,83,7
19,9,7,73
19,9,73,89
19,10,31,13
19,10,13,4
19,10,4,95
19,10,95,98
19,10,98,0
20,0,45,63
20,0,63,32
20,0,32,24
20,0,24,43
20,0,43,7
20,0,7,92
20,1,79,17
20,1,17,40
20,1,40,50
20,1,50,10
20,1,10,67
20,1,67,12
20,2,87,44
20,2,44,15
20,2,15,56
20,2,56,24
20,2,24,103
20,2,103,42
20,3,2,68
20,3,68,86
20,3,86,49
20,3,49,88
20,3,88,85
20,3,85,98
20,4,66,49
20,4,49,100
20,4,100,18
20,4,18,94
20,4,94,46
20,4,46,74
20,5,27,42
20,5,42,11
20,5,11,39
20,5,39,75
20,5,75,9
20,5,9,20
20,6,13,35
20,6,35,74
20,6,74,104
20,6,104,22
20,6,22,93
20,6,93,67
20,7,44,61
20,7,61,39
20,7,39,50
20,7,50,13
20,7,13,77
20,7,77,84
20,8,56,65
20,8,65,17
20,8,17,99
20,8,99,103
20,8,103,102
20,8,102,10
20,9,15,99
20,9,99,27
20,9,27,75
20,9,75,33
20,9,33,41
20,9,41,72
20,10,101,21
20,10,21,19
20,10,19,3
20,10,3,33
20,10,33,67
20,10,67,41
21,0,18,39
21,0,39,84
21,0,84,76
21,0,76,43
21,0,43,53
21,1,103,28
21,1,28,101
21,1,101,33
21,1,33,80
21,1,80,75
21,2,94,69
21,2,69,21
21,2,21,4
21,2,4,102
21,2,102,17
21,3,49,55
21,3,55,101
21,3,101,41
21,3,41,66
21,3,66,28
21,4,57,93
21,4,93,21
21,4,21,19
21,4,19,41
21,4,41,53
21,5,30,78
21,5,78,19
21,5,19,41
21,5,41,87
21,5,87,2
21,6,88,105
21,6,105,1
21,6,1,15
21,6,15,69
21,6,69,26
21,7,77,37
21,7,37,18
21,7,18,3
21,7,3,99
21,7,99,102
21,8,11,8
21,8,8,26
21,8,26,101
21,8,101,66
21,8,66,47
21,9,88,17
21,9,17,9
21,9,9,43
21,9,43,59
21,9,59,78
21,10,105,53
21,10,53,25
21,10,25,21
21,10,21,100
21,10,100,28
22,0,55,25
22,0,25,27
22,0,27,24
22,0,24,60
22,0,60,50
22,1,24,3
22,1,3,2
22,1,2,82
22,1,82,42
22,1,42,102
22,2,4,16
22,2,16,36
22,2,36,22
22,2,22,73
22,2,73,33
22,3,29,40
22,3,40,94
22,3,94,70
22,3,70,22
22,3,22,45
22,4,89,0
22,4,0,4
22,4,4,27
22,4,27,67
22,4,67,88
22,5,32,47
22,5,47,94
22,5,94,12
22,5,12,105
22,5,105,4
22,6,44,48
22,6,48,63
22,6,63,33
22,6,33,4
22,6,4,71
22,7,47,98
22,7,98,81
22,7,81,32
22,7,32,90
22,7,90,7
22,8,27,1
22,8,1,18
22,8,18,79
22,8,79,89
22,8,89,50
22,9,12,58
22,9,58,91
22,9,91,75
22,9,75,48
22,9,48,62
22,10,29,61
22,10,61,101
22,10,101,31
22,10,31,86
22,10,86,85
23,0,89,102
23,0,102,81
23,0,81,86
23,1,80,33
23,1,33,22
23,1,22,105
23,2,94,68
23,2,68,56
23,2,56,34
23,3,104,65
23,3,65,86
23,3,86,0
23,4,31,77
23,4,77,41
23,4,41,17
23,5,68,49
23,5,49,8
23,5,8,45
23,6,97,18
23,6,18,26
23,6,26,62
23,7,79,40
23,7,40,37
23,7,37,77
23,8,31,36
23,8,36,81
23,8,81,105
23,9,48,4
23,9,4,32
23,9,32,33
23,10,25,33
23,10,33,54
23,10,54,5
24,0,76,32
24,0,32,75
24,0,75,0
24,0,0,19
24,1,43,79
24,1,79,21
24,1,21,69
24,1,69,35
24,2,3,20
24,2,20,84
24,2,84,86
24,2,86,100
24,3,66,39
24,3,39,79
24,3,79,59
24,3,59,99
24,4,57,85
24,4,85,38
24,4,38,48
24,4,48,96
24,5,71,4
24,5,4,96
24,5,96,27
24,5,27,25
24,6,27,91
24,6,91,18
24,6,18,14
24,6,14,95
24,7,75,62
24,7,62,79
24,7,79,82
24,7,82,71
24,8,19,7
24,8,7,77
24,8,77,80
24,8,80,62
24,9,57,73
24,9,73,16
24,9,16,21
24,9,21,90
24,10,57,91
24,10,91,58
24,10,58,83
24,10,83,31
25,0,67,46
25,0,46,6
25,0,6,9
25,1,43,33
25,1,33,81
25,1,81,88
25,2,22,41
25,2,41,33
25,2,33,21
25,3,59,97
25,3,97,63
25,3,63,1
25,4,75,82
25,4,82,31
25,4,31,103
25,5,66,44
25,5,44,96
25,5,96,23
25,6,39,38
25,6,38,64
25,6,64,1
25,7,37,101
25,7,101,22
25,7,22,17
25,8,19,56
25,8,56,96
25,8,96,0
25,9,7,91
25,9,91,67
25,9,67,33
25,10,60,104
25,10,104,2
25,10,2,15
26,0,24,16
26,0,16,15
26,0,15,87
26,0,87,75
26,0,75,13
26,1,33,60
26,1,60,80
26,1,80,34
26,1,34,84
26,1,84,29
26,2,50,105
26,2,105,83
26,2,83,79
26,2,79,9
26,2,9,28
26,3,8,58
26,3,58,0
26,3,0,103
26,3,103,15
26,3,15,94
26,4,6,34
26,4,34,102
26,4,102,83
26,4,83,71
26,4,71,44
26,5,100,48
26,5,48,95
26,5,95,37
26,5,37,62
26,5,62,43
26,6,82,3
26,6,3,15
26,6,15,24
26,6,24,51
26,6,51,12
26,7,32,94
26,7,94,3
26,7,3,53
26,7,53,2
26,7,2,37
26,8,34,5
26,8,5,75
26,8,75,99
26,8,99,79
26,8,79,33
26,9,65,12
26,9,12,71
26,9,71,100
26,9,100,80
26,9,80,87
26,10,42,74
26,10,74,28
26,10,28,18
26,10,18,71
26,10,71,49
27,0,41,103
27,0,103,11
27,0,11,94
27,0,94,81
27,1,102,82
27,1,82,96
27,1,96,64
27,1,64,11
27,2,1,36
27,2,36,32
27,2,32,72
27,2,72,53
27,3,25,32
27,3,32,62
27,3,62,59
27,3,59,22
27,4,49,31
27,4,31,32
27,4,32,44
27,4,44,73
27,5,48,55
27,5,55,78
27,5,78,86
27,5,86,97
27,6,51,76
27,6,76,72
27,6,72,66
27,6,66,30
27,7,72,91
27,7,91,32
27,7,32,104
27,7,104,36
27,8,27,70
27,8,70,78
27,8,78,28
27,8,28,8
27,9,104,101
27,9,101,66
27,9,66,52
27,9,52,45
27,10,15,94
27,10,94,11
27,10,11,27
27,10,27,35
28,0,58,51
28,0,51,63
28,0,63,52
28,1,29,3
28,1,3,90
28,1,90,96
28,2,10,11
28,2,11,3
28,2,3,48
28,3,88,83
28,3,83,101
28,3,101,38
28,4,9,56
28,4,56,68
28,4,68,81
28,5,18,74
28,5,74,60
28,5,60,64
28,6,95,103
28,6,103,70
28,6,70,29
28,7,67,16
28,7,16,51
28,7,51,66
28,8,74,44
28,8,44,76
28,8,76,82
28,9,48,38
28,9,38,8
28,9,8,59
28,10,9,76
28,10,76,68
28,10,68,15
29,0,56,90
29,0,90,38
29,0,38,29
29,0,29,30
29,0,30,99
29,1,58,62
29,1,62,28
29,1,28,12
29,1,12,105
29,1,105,82
29,2,25,15
29,2,15,32
29,2,32,52
29,2,52,38
29,2,38,10
29,3,38,88
29,3,88,103
29,3,103,52
29,3,52,60
29,3,60,40
29,4,44,7
29,4,7,90
29,4,90,89
29,4,89,83
29,4,83,104
29,5,18,9
29,5,9,28
29,5,28,1
29,5,1,93
29,5,93,56
29,6,28,27
29,6,27,5
29,6,5,82
29,6,82,25
29,6,25,58
29,7,61,41
29,7,41,19
29,7,19,45
29,7,45,95
29,7,95,43
29,8,8,51
29,8,51,33
29,8,33,86
29,8,86,15
29,8,15,97
29,9,56,66
29,9,66,96
29,9,96,83
29,9,83,105
29,9,105,53
29,10,41,55
29,10,55,58
29,10,58,99
29,10,99,59
29,10,59,88
30,0,41,33
30,0,33,67
30,0,67,85
30,0,85,14
30,0,14,76
30,0,76,92
30,1,58,78
30,1,78,69
30,1,69,51
30,1,51,20
30,1,20,71
30,1,71,99
30,2,51,83
30,2,83,66
30,2,66,28
30,2,28,56
30,2,56,26
30,2,26,88
30,3,72,55
30,3,55,47
30,3,47,71
30,3,71,98
30,3,98,83
30,3,83,63
30,4,86,103
30,4,103,46
30,4,46,45
30,4,45,102
30,4,102,48
30,4,48,8
30,5,63,103
30,5,103,6
30,5,6,12
30,5,12,38
30,5,38,76
30,5,76,20
30,6,3,36
30,6,36,59
30,6,59,9
30,6,9,58
30,6,58,89
30,6,89,55
30,7,38,56
30,7,56,33
30,7,33,95
30,7,95,42
30,7,42,97
30,7,97,91
30,8,7,16
30,8,16,30
30,8,30,19
30,8,19,34
30,8,34,79
30,8,79,23
30,9,82,93
30,9,93,1
30,9,1,33
30,9,33,83
30,9,83,61
30,9,61,99
30,10,25,50
30,10,50,15
30,10,15,61
30,10,61,75
30,10,75,52
30,10,52,74
31,0,96,87
31,0,87,43
31,0,43,11
31,0,11,8
31,0,8,69
31,1,96,33
31,1,33,11
31,1,11,76
31,1,76,57
31,1,57,30
31,2,93,105
31,2,105,60
31,2,60,52
31,2,52,78
31,2,78,16
31,3,5,10
31,3,10,74
31,3,74,11
31,3,11,105
31,3,105,19
31,4,33,81
31,4,81,93
31,4,93,37
31,4,37,51
31,4,51,32
31,5,70,34
31,5,34,47
31,5,47,53
31,5,53,8
31,5,8,75
31,6,105,94
31,6,94,62
31,6,62,74
31,6,74,22
31,6,22,35
31,7,81,89
31,7,89,52
31,7,52,88
31,7,88,7
31,7,7,84
31,8,50,16
31,8,16,7
31,8,7,51
31,8,51,0
31,8,0,47
31,9,62,56
31,9,56,34
31,9,34,12
31,9,12,75
31,9,75,36
31,10,29,8
31,10,8,27
31,10,27,49
31,10,49,98
31,10,98,14
32,0,51,57
32,0,57,5
32,0,5,99
32,0,99,35
32,0,35,87
32,0,87,12
32,1,58,38
32,1,38,22
32,1,22,88
32,1,88,4
32,1,4,79
32,1,79,57
32,2,55,11
32,2,11,96
32,2,96,15
32,2,15,18
32,2,18,91
32,2,91,33
32,3,23,42
32,3,42,91
32,3,91,8
32,3,8,103
32,3,103,25
32,3,25,54
32,4,8,88
32,4,88,33
32,4,33,101
32,4,101,24
32,4,24,23
32,4,23,15
32,5,36,3
32,5,3,45
32,5,45,16
32,5,16,53
32,5,53,22
32,5,22,27
32,6,17,43
32,6,43,35
32,6,35,77
32,6,77,60
32,6,60,16
32,6,16,85
32,7,33,104
32,7,104,96
32,7,96,37
32,7,37,97
32,7,97,2
32,7,2,102
32,8,62,64
32,8,64,55
32,8,55,52
32,8,52,71
32,8,71,41
32,8,41,17
32,9,69,31
32,9,31,3
32,9,3,67
32,9,67,86
32,9,86,48
32,9,48,68
32,10,95,55
32,10,55,26
32,10,26,36
32,10,36,43
32,10,43,3
32,10,3,98
33,0,102,99
33,0,99,76
33,0,76,54
33,1,83,37
33,1,37,33
33,1,33,5
33,2,85,59
33,2,59,81
33,2,81,19
33,3,86,47
33,3,47,40
33,3,40,50
33,4,62,18
33,4,18,65
33,4,65,69
33,5,66,86
33,5,86,13
33,5,13,38
33,6,66,22
33,6,22,68
33,6,68,101
33,7,96,91
33,7,91,29
33,7,29,72
33,8,64,61
33,8,61,22
33,8,22,68
33,9,40,24
33,9,24,86
33,9,86,90
33,10,88,87
33,10,87,72
33,10,72,73
34,0,93,29
34,0,29,31
34,0,31,56
34,0,56,53
34,1,83,92
34,1,92,97
34,1,97,70
34,1,70,47
34,2,85,70
34,2,70,81
34,2,81,23
34,2,23,12
34,3,100,35
34,3,35,72
34,3,72,56
34,3,56,42
34,4,89,68
34,4,68,41
34,4,41,38
34,4,38,64
34,5,99,2
34,5,2,22
34,5,22,24
34,5,24,69
34,6,68,25
34,6,25,44
34,6,44,14
34,6,14,23
34,7,50,17
34,7,17,4
34,7,4,43
34,7,43,77
34,8,39,88
34,8,88,56
34,8,56,57
34,8,57,15
34,9,76,57
34,9,57,7
34,9,7,51
34,9,51,27
34,10,51,55
34,10,55,78
34,10,78,3
34,10,3,50
35,0,64,9
35,0,9,102
35,0,102,79
35,0,79,63
35,1,33,51
35,1,51,48
35,1,48,39
35,1,39,90
35,2,47,74
35,2,74,45
35,2,45,102
35,2,102,7
35,3,42,2
35,3,2,74
35,3,74,21
35,3,21,87
35,4,20,7
35,4,7,30
35,4,30,40
35,4,40,80
35,5,96,97
35,5,97,71
35,5,71,42
35,5,42,78
35,6,80,33
35,6,33,55
35,6,55,17
35,6,17,36
35,7,66,97
35,7,97,85
35,7,85,31
35,7,31,81
35,8,1,19
35,8,19,52
35,8,52,73
35,8,73,103
35,9,35,83
35,9,83,6
35,9,6,57
35,9,57,23
35,10,14,29
35,10,29,28
35,10,28,63
35,10,63,11
36,0,90,53
36,0,53,14
36,1,104,51
36,1,51,44
36,2,5,98
36,2,98,73
36,3,101,46
36,3,46,34
36,4,66,77
36,4,77,26
36,5,50,60
36,5,60,25
36,6,105,38
36,6,38,39
36,7,55,69
36,7,69,21
36,8,24,16
36,8,16,41
36,9,2,91
36,9,91,98
36,10,47,42
36,10,42,44
37,0,78,67
37,0,67,1
37,1,42,85
37,1,85,8
37,2,100,27
37,2,27,24
37,3,1,25
37,3,25,43
37,4,39,90
37,4,90,77
37,5,59,26
37,5,26,61
37,6,90,33
37,6,33,22
37,7,75,20
37,7,20,69
37,8,11,39
37,8,39,57
37,9,57,69
37,9,69,2
37,10,39,42
37,10,42,18
38,0,52,66
38,0,66,102
38,0,102,101
38,1,14,94
38,1,94,27
38,1,27,79
38,2,25,18
38,2,18,95
38,2,95,17
38,3,81,99
38,3,99,18
38,3,18,93
38,4,20,82
38,4,82,55
38,4,55,76
38,5,90,41
38,5,41,1
38,5,1,62
38,6,15,9
38,6,9,49
38,6,49,79
38,7,36,103
38,7,103,28
38,7,28,44
38,8,103,5
38,8,5,104
38,8,104,13
38,9,13,29
38,9,29,102
38,9,102,58
38,10,35,83
38,10,83,7
38,10,7,23
39,0,48,83
39,0,83,99
39,0,99,65
39,1,58,75
39,1,75,79
39,1,79,10
39,2,52,85
39,2,85,75
39,2,75,62
39,3,65,13
39,3,13,31
39,3,31,24
39,4,41,53
39,4,53,40
39,4,40,103
39,5,17,15
39,5,15,83
39,5,83,20
39,6,75,87
39,6,87,45
39,6,45,88
39,7,13,49
39,7,49,36
39,7,36,76
39,8,3,98
39,8,98,75
39,8,75,100
39,9,94,34
39,9,34,6
39,9,6,82
39,10,20,53
39,10,53,69
39,10,69,89
40,0,93,60
40,0,60,95
40,0,95,12
40,0,12,16
40,0,16,28
40,0,28,23
40,1,103,55
40,1,55,84
40,1,84,65
40,1,65,38
40,1,38,63
40,1,63,90
40,2,18,102
40,2,102,87
40,2,87,2
40,2,2,26
40,2,26,65
40,2,65,86
40,3,70,65
40,3,65,50
40,3,50,89
40,3,89,27
40,3,27,86
40,3,86,0
40,4,83,94
40,4,94,3
40,4,3,89
40,4,89,31
40,4,31,104
40,4,104,63
40,5,47,69
40,5,69,30
40,5,30,14
40,5,14,59
40,5,59,0
40,5,0,4
40,6,78,41
40,6,41,74
40,6,74,16
40,6,16,85
40,6,85,10
40,6,10,39
40,7,65,1
40,7,1,94
40,7,94,80
40,7,80,102
40,7,102,52
40,7,52,97
40,8,63,84
